Connecting to /dev/ttyUSB1 @ 57600...
HEARTBEAT received: 0, 0
t_ms,ch6,alt,roll,pitch,yaw
279285,2000,0.106,0.6,0.2,100.8
279437,2000,0.111,0.6,0.2,100.8
279589,2000,0.115,0.5,0.2,100.8
279741,2000,0.118,0.5,0.2,100.8
279892,2000,0.119,0.5,0.2,100.8
280044,2000,0.121,0.5,0.2,100.8
280196,2000,0.121,0.5,0.1,100.8
280348,2000,0.123,0.5,0.1,100.8
280500,2000,0.122,0.5,0.2,100.8
280651,2000,0.122,0.5,0.2,100.8
280803,2000,0.123,0.5,0.2,100.8
280955,2000,0.125,0.5,0.2,100.8
281107,2000,0.128,0.5,0.2,100.7
281259,2000,0.131,0.5,0.2,100.8
281411,2000,0.135,0.5,0.2,100.8
281562,2000,0.137,0.5,0.2,100.8
281714,2000,0.141,0.5,0.2,100.8
281866,2000,0.145,0.5,0.2,100.8
282018,2000,0.152,0.5,0.1,100.8
282170,2000,0.158,0.5,0.1,100.8
282321,2000,0.163,0.5,0.1,100.8
282473,2000,0.169,0.5,0.1,100.7
282625,2000,0.173,0.5,0.1,100.8
282776,2000,0.178,0.5,0.1,100.8
282928,2000,0.18,0.5,0.1,100.8
283080,2000,0.182,0.5,0.1,100.8
283232,2000,0.18,0.5,0.1,100.8
283383,2000,0.181,0.5,0.1,100.8
283535,2000,0.181,0.5,0.1,100.8
283739,2000,0.255,0.5,0.1,100.8
283891,2000,0.257,0.5,0.1,100.8
284042,2000,0.258,0.5,0.1,100.8
284194,2000,0.257,0.5,0.1,100.7
284346,2000,0.257,0.5,0.1,100.7
284498,2000,0.26,0.5,0.1,100.7
284650,2000,0.262,0.5,0.1,100.8
284802,2000,0.264,0.5,0.1,100.7
284953,2000,0.267,0.5,0.1,100.8
285105,2000,0.272,0.5,0.1,100.8
285257,2000,0.278,0.5,0.1,100.8
285409,2000,0.283,0.5,0.1,100.8
285560,2000,0.287,0.5,0.1,100.8
285712,2000,0.291,0.5,0.1,100.8
285864,2000,0.295,0.6,0.1,100.8
286016,2000,0.296,0.5,0.1,100.7
286168,2000,0.298,0.5,0.1,100.8
286319,2000,0.299,0.5,0.1,100.8
286471,2000,0.3,0.5,0.1,100.8
286623,2000,0.3,0.5,0.1,100.8
286775,2000,0.302,0.5,0.1,100.7
286926,2000,0.3,0.5,0.1,100.7
287078,2000,0.297,0.5,0.1,100.7
287230,2000,0.292,0.5,0.1,100.7
287382,2000,0.289,0.5,0.1,100.7
287533,2000,0.286,0.5,0.1,100.7
287685,2000,0.286,0.5,0.1,100.7
287838,2000,0.288,0.6,0.1,100.7
287990,2000,0.291,0.6,0.1,100.7
288142,2000,0.295,0.5,0.1,100.7
288293,2000,0.298,0.5,0.1,100.7
288445,2000,0.299,0.5,0.1,100.8
288597,2000,0.3,0.5,0.1,100.8
288749,2000,0.299,0.5,0.1,100.8
288901,2000,0.299,0.5,0.1,100.8
289053,2000,0.293,0.5,0.1,100.8
289204,2000,0.289,0.5,0.1,100.8
289356,2000,0.283,0.5,0.1,100.8
289508,2000,0.279,0.5,0.1,100.7
289660,2000,0.274,0.5,0.1,100.7
289812,2000,0.271,0.5,0.1,100.7
289964,2000,0.264,0.5,0.1,100.6
290116,2000,0.259,0.4,0.1,100.6
290267,2000,0.25,0.4,0.1,100.6
290419,2000,0.244,0.4,0.1,100.6
290571,2000,0.232,0.4,0.1,100.7
290723,2000,0.224,0.5,0.1,100.7
290875,2000,0.212,0.5,0.1,100.8
291027,2000,0.205,0.5,0.1,100.8
291179,2000,0.196,0.5,0.1,100.8
291331,2000,0.191,0.5,0.1,100.8
291482,2000,0.184,0.5,0.1,100.8
291634,2000,0.18,0.5,0.1,100.8
291786,2000,0.174,0.5,0.1,100.8
291937,2000,0.171,0.6,0.1,100.8
292089,2000,0.169,0.5,0.1,100.8
292241,2000,0.169,0.5,0.1,100.8
292393,2000,0.168,0.5,0.1,100.8
292545,2000,0.168,0.5,0.1,100.7
292697,2000,0.167,0.5,0.1,100.8
292848,2000,0.168,0.5,0.1,100.8
293000,2000,0.167,0.5,0.1,100.8
293152,2000,0.167,0.5,0.1,100.8
293304,2000,0.167,0.5,0.1,100.7
293455,2000,0.168,0.5,0.1,100.8
293607,2000,0.165,0.5,0.1,100.8
293759,2000,0.164,0.5,0.0,100.9
293911,2000,0.16,0.5,0.0,100.9
294063,2000,0.157,0.5,0.0,100.9
294214,2000,0.153,0.5,0.1,100.9
294366,2000,0.15,0.5,0.1,101.0
294518,2000,0.146,0.6,0.1,101.0
294670,2000,0.145,0.6,0.1,100.9
294822,2000,0.143,0.6,0.1,100.9
294974,2000,0.142,0.6,0.1,100.8
295126,2000,0.14,0.6,0.1,100.9
295278,2000,0.14,0.6,0.1,101.0
295430,2000,0.139,0.6,0.1,101.0
295582,2000,0.139,0.6,0.1,101.0
295786,2000,0.235,0.6,0.1,101.0
295937,2000,0.24,0.7,0.1,101.0
296089,2000,0.245,0.7,0.1,101.1
296241,2000,0.25,0.7,0.1,101.0
296393,2000,0.254,0.7,0.1,101.0
296545,2000,0.258,0.7,0.1,101.0
296696,2000,0.262,0.7,0.1,101.0
296848,2000,0.267,0.8,0.1,101.0
297000,2000,0.272,0.8,0.1,101.0
297152,2000,0.275,0.8,0.1,101.0
297304,2000,0.278,0.8,0.2,100.9
297456,2000,0.277,0.8,0.2,100.9
297608,2000,0.275,0.8,0.2,100.9
297759,2000,0.275,0.8,0.2,101.0
297911,2000,0.277,0.8,0.2,100.9
298063,2000,0.28,0.8,0.2,100.9
298215,2000,0.285,0.8,0.2,101.1
298367,2000,0.291,0.8,0.2,101.0
298519,2000,0.297,0.8,0.1,101.0
298671,2000,0.304,0.8,0.1,101.3
298822,2000,0.311,0.7,0.1,101.0
298974,2000,0.318,0.7,0.1,100.9
299126,2000,0.323,0.7,0.1,100.9
299278,2000,0.329,0.7,0.1,101.0
299430,2000,0.333,0.7,0.1,101.0
299582,2000,0.337,0.7,0.1,100.9
299734,2000,0.343,0.7,0.1,100.9
299886,2000,0.347,0.7,0.1,100.9
300038,2000,0.351,0.7,0.1,101.0
300189,2000,0.352,0.7,0.1,101.0
300341,2000,0.354,0.7,0.1,101.0
300493,2000,0.355,0.7,0.1,101.0
300644,2000,0.356,0.7,0.1,100.9
300796,2000,0.359,0.7,0.1,100.9
300948,2000,0.362,0.7,0.1,100.9
301100,2000,0.369,0.7,0.1,100.9
301252,2000,0.374,0.7,0.2,100.8
301404,2000,0.381,0.7,0.2,100.8
301556,2000,0.385,0.7,0.2,100.9
301708,2000,0.387,0.7,0.2,100.9
301860,2000,0.388,0.7,0.2,100.9
302012,2000,0.389,0.7,0.2,100.9
302163,2000,0.389,0.6,0.2,100.9
302315,2000,0.389,0.6,0.2,100.9
302467,2000,0.39,0.6,0.2,100.9
302619,2000,0.39,0.6,0.2,100.9
302771,2000,0.39,0.6,0.2,100.9
302923,2000,0.388,0.6,0.2,101.0
303074,2000,0.387,0.6,0.2,100.9
303226,2000,0.387,0.6,0.2,100.9
303378,2000,0.387,0.6,0.2,100.9
303530,2000,0.387,0.6,0.2,100.8
303682,2000,0.387,0.6,0.2,100.9
303834,2000,0.387,0.6,0.2,101.0
303986,2000,0.387,0.6,0.2,101.1
304138,2000,0.386,0.6,0.2,101.1
304290,2000,0.386,0.6,0.2,101.0
304442,2000,0.386,0.6,0.2,101.0
304593,2000,0.388,0.6,0.2,101.0
304746,2000,0.388,0.6,0.2,100.9
304898,2000,0.389,0.6,0.2,100.9
305050,2000,0.389,0.6,0.2,100.9
305202,2000,0.39,0.6,0.2,101.0
305354,2000,0.39,0.6,0.1,101.0
305506,2000,0.389,0.6,0.1,101.0
305658,2000,0.386,0.6,0.1,101.0
305810,2000,0.382,0.6,0.1,101.0
305962,2000,0.374,0.6,0.1,101.0
306114,2000,0.369,0.6,0.1,101.0
306266,2000,0.363,0.6,0.1,100.9
306417,2000,0.36,0.6,0.1,100.9
306569,2000,0.358,0.6,0.1,100.9
306721,2000,0.357,0.6,0.1,101.0
306873,2000,0.357,0.6,0.1,100.8
307024,2000,0.357,0.6,0.1,100.9
307176,2000,0.356,0.6,0.1,100.9
[FCU] GPS Glitch or Compass error
307379,2000,0.354,0.6,0.1,100.9
307531,2000,0.351,0.6,0.1,100.9
307735,2000,0.365,0.6,0.0,100.9
307887,2000,0.366,0.5,0.2,101.0
308038,2000,0.367,0.5,0.2,101.0
308190,2000,0.368,0.6,0.2,101.0
308342,2000,0.37,0.6,0.2,100.9
308494,2000,0.372,0.6,0.2,100.9
308646,2000,0.375,0.6,0.2,101.0
308798,2000,0.377,0.6,0.2,101.0
308949,2000,0.379,0.6,0.2,101.0
309101,2000,0.379,0.6,0.3,101.1
309253,2000,0.38,0.6,0.3,101.1
309404,2000,0.38,0.7,0.3,101.1
309556,2000,0.38,0.7,0.3,101.1
309708,2000,0.381,0.7,0.3,101.1
309860,2000,0.381,0.7,0.3,101.0
310012,2000,0.382,0.7,0.3,101.1
310164,2000,0.385,0.7,0.3,101.1
310316,2000,0.388,0.7,0.3,101.1
310468,2000,0.392,0.7,0.3,101.1
310620,2000,0.397,0.7,0.3,101.2
310772,2000,0.405,0.7,0.3,101.2
310924,2000,0.412,0.7,0.3,101.1
311075,2000,0.418,0.7,0.3,101.1
311227,2000,0.421,0.7,0.3,101.1
[FCU] Glitch cleared
311429,2000,0.423,0.7,0.3,101.1
311581,2000,0.423,0.7,0.3,101.1
311733,2000,0.424,0.7,0.3,101.1
311885,2000,0.424,0.7,0.3,101.1
312037,2000,0.424,0.7,0.3,101.1
312188,2000,0.425,0.7,0.3,101.1
312340,2000,0.427,0.7,0.3,101.1
312492,2000,0.43,0.7,0.3,101.1
312644,2000,0.435,0.7,0.3,101.1
312796,2000,0.439,0.7,0.3,101.1
312948,2000,0.443,0.7,0.3,101.1
313099,2000,0.446,0.7,0.3,101.1
313251,2000,0.45,0.7,0.3,101.1
313403,2000,0.455,0.7,0.3,101.1
313555,2000,0.462,0.7,0.3,101.1
313707,2000,0.467,0.7,0.3,101.1
313858,2000,0.474,0.7,0.3,101.1
314010,2000,0.479,0.7,0.3,101.1
314162,2000,0.483,0.7,0.3,101.1
314314,2000,0.484,0.7,0.3,101.1
314466,2000,0.485,0.7,0.3,101.1
314618,2000,0.484,0.7,0.3,101.1
314770,2000,0.482,0.7,0.3,101.1
314922,2000,0.481,0.7,0.3,101.1
315074,2000,0.482,0.7,0.3,101.1
315225,2000,0.481,0.7,0.3,101.1
315377,2000,0.479,0.7,0.3,101.1
315529,2000,0.475,0.7,0.3,101.1
315681,2000,0.472,0.7,0.3,101.1
315833,2000,0.47,0.7,0.4,100.9
315984,2000,0.469,0.7,0.3,101.1
316136,2000,0.467,0.7,0.4,101.1
316288,2000,0.467,0.7,0.4,101.1
316440,2000,0.463,0.7,0.4,101.1
316592,2000,0.46,0.7,0.4,101.1
316744,2000,0.46,0.7,0.4,101.1
316895,2000,0.461,0.7,0.4,101.1
317047,2000,0.463,0.7,0.4,101.1
317199,2000,0.465,0.7,0.4,101.1
317351,2000,0.466,0.8,0.4,101.2
317503,2000,0.469,0.7,0.4,101.2
317655,2000,0.467,0.8,0.4,101.1
317807,2000,0.464,0.8,0.4,101.1
317959,2000,0.46,0.8,0.4,101.1
318111,2000,0.456,0.8,0.4,101.1
318263,2000,0.452,0.8,0.4,101.1
318414,2000,0.449,0.7,0.4,101.1
318566,2000,0.445,0.8,0.4,101.1
318717,2000,0.441,0.7,0.3,101.1
318869,2000,0.439,0.8,0.3,101.2
319021,2000,0.438,0.8,0.3,101.1
319173,2000,0.436,0.8,0.3,101.1
319324,2000,0.435,0.7,0.3,101.1
319476,2000,0.437,0.7,0.3,101.1
319628,2000,0.439,0.7,0.3,101.1
319832,2000,0.374,0.7,0.3,101.1
319984,2000,0.375,0.7,0.1,101.1
320135,2000,0.377,0.7,0.1,101.1
320287,2000,0.378,0.7,0.1,101.1
320439,2000,0.38,0.7,0.1,101.2
320591,2000,0.378,0.7,0.1,101.1
320743,2000,0.378,0.7,0.1,101.2
320894,2000,0.378,0.7,0.1,101.1
321046,2000,0.379,0.7,0.1,101.1
321198,2000,0.38,0.7,0.1,101.1
321350,2000,0.382,0.7,0.1,101.1
321502,2000,0.384,0.7,0.1,101.1
321653,2000,0.386,0.7,0.1,101.1
321805,2000,0.387,0.7,0.1,101.0
321957,2000,0.389,0.7,0.1,101.1
322109,2000,0.391,0.7,0.1,101.1
322260,2000,0.393,0.7,0.1,101.1
322412,2000,0.395,0.7,0.1,101.1
322564,2000,0.396,0.6,0.1,101.1
322716,2000,0.395,0.6,0.1,101.1
322867,2000,0.394,0.6,0.1,101.2
323019,2000,0.391,0.6,0.1,101.2
323171,2000,0.391,0.6,0.1,101.2
323322,2000,0.391,0.6,0.1,101.1
323474,2000,0.391,0.6,0.1,101.1
323626,2000,0.39,0.6,0.1,101.1
323778,2000,0.391,0.6,0.1,101.1
323930,2000,0.393,0.6,0.1,101.2
324081,2000,0.394,0.6,0.1,101.1
324233,2000,0.396,0.6,0.1,101.1
324385,2000,0.396,0.6,0.1,101.1
324536,2000,0.397,0.6,0.0,101.1
324688,2000,0.397,0.6,0.0,101.1
324840,2000,0.396,0.6,-0.0,101.1
324992,2000,0.395,0.6,-0.0,101.2
325144,2000,0.393,0.6,-0.1,101.2
325296,2000,0.395,0.6,-0.0,101.2
325447,2000,0.398,0.6,-0.1,101.2
325599,2000,0.402,0.6,-0.0,101.2
325751,2000,0.403,0.6,-0.0,101.1
325902,2000,0.408,0.6,-0.0,101.1
326054,2000,0.412,0.6,-0.0,101.1
326206,2000,0.419,0.6,-0.0,101.1
326357,2000,0.426,0.6,-0.0,101.2
326509,2000,0.435,0.6,-0.0,101.2
326661,2000,0.44,0.6,-0.0,101.2
326813,2000,0.447,0.5,-0.0,101.1
326965,2000,0.451,0.5,-0.0,101.1
327117,2000,0.459,0.5,-0.0,101.1
327268,2000,0.463,0.6,-0.0,101.2
327420,2000,0.471,0.5,-0.0,101.2
327572,2000,0.477,0.5,0.0,101.2
327723,2000,0.484,0.5,0.0,101.0
327875,2000,0.488,0.5,0.0,101.1
328027,2000,0.492,0.5,0.0,101.1
328179,2000,0.493,0.5,0.0,101.1
328331,2000,0.497,0.5,0.0,101.2
328482,2000,0.501,0.5,0.0,101.2
328634,2000,0.509,0.5,0.0,101.1
328785,2000,0.513,0.5,0.0,101.1
328937,2000,0.522,0.5,0.0,101.0
329089,2000,0.526,0.5,-0.0,101.3
329241,2000,0.534,0.5,-0.0,101.1
329393,2000,0.539,0.5,-0.0,101.2
329545,2000,0.549,0.5,-0.0,101.1
329697,2000,0.555,0.5,-0.0,101.1
329849,2000,0.563,0.5,-0.0,101.1
330001,2000,0.568,0.5,-0.0,101.1
330152,2000,0.573,0.5,-0.0,101.1
330304,2000,0.576,0.5,-0.0,101.1
330456,2000,0.582,0.5,-0.0,101.1
330608,2000,0.585,0.5,-0.0,101.2
330759,2000,0.59,0.5,-0.0,101.1
330911,2000,0.591,0.5,-0.0,101.2
331063,2000,0.599,0.5,-0.0,101.0
331215,2000,0.603,0.5,0.0,101.1
331367,2000,0.607,0.5,0.0,101.1
331518,2000,0.609,0.5,0.0,101.2
331670,2000,0.613,0.5,0.0,101.1
331822,2000,0.614,0.5,0.0,101.2
331974,2000,0.617,0.5,0.0,101.1
332178,2000,0.457,0.5,0.1,101.1
332329,2000,0.453,0.5,0.1,101.1
332481,2000,0.45,0.5,0.1,101.1
332633,2000,0.446,0.5,0.1,101.1
332785,2000,0.442,0.5,0.1,101.1
332936,2000,0.438,0.5,0.1,101.1
333088,2000,0.436,0.5,0.1,101.1
333240,2000,0.434,0.5,0.1,101.1
333392,2000,0.432,0.5,0.1,101.2
333543,2000,0.43,0.5,0.1,101.1
333695,2000,0.429,0.5,0.1,101.1
333847,2000,0.427,0.5,0.1,101.2
333999,2000,0.427,0.5,0.1,101.2
334151,2000,0.425,0.5,0.1,101.2
334302,2000,0.425,0.5,0.1,101.1
334454,2000,0.424,0.5,0.1,101.1
334606,2000,0.422,0.5,0.1,101.1
334757,2000,0.42,0.5,0.1,101.1
334909,2000,0.416,0.5,0.1,101.1
335061,2000,0.413,0.5,0.1,101.1
335212,2000,0.409,0.5,0.1,101.1
335364,2000,0.405,0.5,0.1,101.1
335516,2000,0.402,0.5,0.1,101.1
335668,2000,0.399,0.5,0.1,101.1
335820,2000,0.396,0.5,0.1,101.1
335972,2000,0.393,0.5,0.1,101.2
336123,2000,0.392,0.5,0.1,101.1
336275,2000,0.393,0.5,0.1,101.1
336427,2000,0.397,0.5,0.1,101.1
336579,2000,0.4,0.5,0.1,101.1
336730,2000,0.404,0.5,0.1,101.1
336882,2000,0.408,0.5,0.1,101.2
337034,2000,0.408,0.5,0.1,101.1
337186,2000,0.406,0.5,0.1,101.1
337337,2000,0.403,0.6,0.1,101.2
337489,2000,0.401,0.6,0.1,101.2
337641,2000,0.397,0.6,0.1,101.1
337793,2000,0.391,0.6,0.1,101.1
337944,2000,0.382,0.6,0.2,101.2
338096,2000,0.374,0.6,0.2,101.2
338248,2000,0.368,0.6,0.2,101.2
338400,2000,0.363,0.6,0.2,101.2
338552,2000,0.356,0.6,0.2,101.2
338704,2000,0.348,0.6,0.2,101.1
338856,2000,0.338,0.7,0.3,101.1
339008,2000,0.328,0.7,0.3,101.1
339159,2000,0.317,0.7,0.3,101.1
339311,2000,0.308,0.7,0.3,101.2
339463,2000,0.299,0.7,0.3,101.1
339615,2000,0.293,0.7,0.3,101.1
339766,2000,0.283,0.7,0.3,101.1
339918,2000,0.276,0.7,0.3,101.1
340070,2000,0.268,0.7,0.4,101.0
340222,2000,0.261,0.7,0.4,101.1
340374,2000,0.25,0.7,0.4,101.1
340525,2000,0.242,0.7,0.4,101.1
340677,2000,0.231,0.7,0.4,101.2
340829,2000,0.222,0.7,0.4,101.1
340981,2000,0.212,0.7,0.4,101.1
341132,2000,0.204,0.7,0.4,101.1
341284,2000,0.194,0.7,0.3,101.1
341436,2000,0.186,0.7,0.3,101.1
341588,2000,0.177,0.7,0.3,101.1
341740,2000,0.17,0.7,0.3,101.1
341891,2000,0.162,0.7,0.3,101.1
342043,2000,0.154,0.7,0.3,101.1
342195,2000,0.143,0.7,0.3,101.1
342346,2000,0.135,0.7,0.3,101.1
342498,2000,0.127,0.7,0.3,101.1
342650,2000,0.12,0.7,0.3,101.0
342801,2000,0.114,0.7,0.3,101.0
342953,2000,0.11,0.7,0.2,101.0
343105,2000,0.107,0.7,0.2,101.0
343257,2000,0.105,0.7,0.2,101.0
343409,2000,0.105,0.7,0.2,101.0
343560,2000,0.107,0.7,0.2,101.0
343713,2000,0.108,0.7,0.2,100.9
343864,2000,0.11,0.7,0.2,100.9
344016,2000,0.112,0.7,0.2,100.9
344168,2000,0.112,0.7,0.2,100.9
344320,2000,0.112,0.7,0.2,101.0
344472,2000,0.111,0.7,0.2,101.0
344677,2000,0.127,0.7,0.2,101.1
344828,2000,0.131,0.6,0.0,101.1
344980,2000,0.133,0.6,0.0,101.0
345132,2000,0.134,0.6,-0.0,101.1
345284,2000,0.134,0.6,-0.0,101.1
345436,2000,0.133,0.6,-0.0,101.0
345587,2000,0.131,0.6,-0.0,101.0
345739,2000,0.132,0.6,-0.0,101.1
345891,2000,0.134,0.6,-0.0,101.1
346043,2000,0.137,0.6,-0.0,100.9
346194,2000,0.14,0.6,-0.0,101.0
346346,2000,0.141,0.6,-0.0,101.0
346498,2000,0.14,0.6,-0.0,101.0
346650,2000,0.14,0.6,-0.0,101.1
346801,2000,0.139,0.6,-0.0,101.1
346953,2000,0.141,0.6,-0.0,101.1
347105,2000,0.143,0.6,-0.0,101.1
347257,2000,0.147,0.6,-0.0,101.1
347409,2000,0.151,0.6,-0.0,101.1
347560,2000,0.156,0.6,-0.0,101.1
347712,2000,0.161,0.6,-0.0,101.1
347864,2000,0.165,0.6,-0.0,101.1
348015,2000,0.168,0.6,-0.0,101.1
348167,2000,0.17,0.6,-0.0,101.1
348319,2000,0.173,0.6,-0.0,101.0
348470,2000,0.175,0.6,-0.0,101.0
348622,2000,0.178,0.6,-0.0,101.1
348774,2000,0.179,0.6,-0.0,101.2
348926,2000,0.179,0.6,-0.0,101.1
349077,2000,0.179,0.6,-0.0,101.1
349229,2000,0.179,0.6,-0.0,101.1
349381,2000,0.178,0.6,-0.0,101.1
349532,2000,0.178,0.6,-0.0,101.1
349684,2000,0.179,0.6,-0.0,101.1
349836,2000,0.181,0.6,-0.0,101.1
349988,2000,0.184,0.6,-0.0,101.1
350140,2000,0.186,0.6,-0.0,101.2
350291,2000,0.189,0.6,-0.0,101.1
350443,2000,0.193,0.6,-0.0,101.1
350595,2000,0.198,0.6,-0.0,101.1
350747,2000,0.203,0.6,-0.0,101.1
350898,2000,0.208,0.6,0.0,101.1
351050,2000,0.214,0.6,0.0,101.1
351202,2000,0.222,0.6,0.0,101.1
351354,2000,0.229,0.6,0.0,101.1
351506,2000,0.235,0.6,0.0,101.1
351657,2000,0.24,0.6,0.0,101.1
351809,2000,0.247,0.6,0.0,101.1
351961,2000,0.252,0.6,0.0,101.1
352113,2000,0.256,0.6,0.0,101.1
352264,2000,0.259,0.6,0.0,101.1
352417,2000,0.262,0.6,0.0,101.1
352568,2000,0.265,0.6,0.0,101.1
352721,2000,0.266,0.6,0.0,101.1
352873,2000,0.268,0.6,0.0,101.1
353025,2000,0.271,0.6,0.0,101.1
353176,2000,0.274,0.6,0.0,101.1
353329,2000,0.276,0.6,0.0,101.1
353480,2000,0.276,0.6,0.0,101.1
353632,2000,0.276,0.6,0.0,101.1
353783,2000,0.275,0.6,0.0,101.1
353935,2000,0.275,0.6,0.0,101.1
354087,2000,0.274,0.5,0.0,101.0
354239,2000,0.273,0.5,0.0,101.0
354391,2000,0.272,0.6,0.0,101.1
354542,2000,0.274,0.6,0.0,101.0
354694,2000,0.275,0.6,0.0,101.0
354846,2000,0.276,0.6,0.0,101.1
354998,2000,0.274,0.6,0.0,101.1
355150,2000,0.274,0.5,0.1,101.0
355301,2000,0.274,0.5,0.1,101.0
355453,2000,0.276,0.5,0.1,101.0
355605,2000,0.276,0.5,0.1,101.1
355756,2000,0.276,0.5,0.1,101.1
355908,2000,0.275,0.5,0.1,101.0
356060,2000,0.276,0.5,0.1,101.0
356212,2000,0.276,0.5,0.1,101.0
356365,2000,0.279,0.5,0.1,101.0
356517,2000,0.281,0.5,0.1,101.1
356668,2000,0.283,0.5,0.1,101.1
356873,2000,0.326,0.5,0.1,101.1
357025,2000,0.324,0.5,0.1,101.0
357177,2000,0.32,0.5,0.1,101.0
357328,2000,0.317,0.5,0.1,101.0
357481,2000,0.315,0.5,0.1,101.0
357633,2000,0.312,0.5,0.1,101.0
357784,2000,0.309,0.5,0.1,101.0
357936,2000,0.307,0.5,0.1,101.0
358088,2000,0.304,0.5,0.1,101.0
358240,2000,0.302,0.5,0.1,101.0
358391,2000,0.3,0.5,0.1,101.0
358543,2000,0.299,0.5,0.1,101.0
358694,2000,0.301,0.5,0.1,101.0
358846,2000,0.302,0.5,0.1,101.0
358998,2000,0.303,0.5,0.1,101.0
359150,2000,0.303,0.5,0.1,101.0
359302,2000,0.302,0.5,0.1,101.0
359453,2000,0.296,0.5,0.1,101.0
359605,2000,0.292,0.5,0.1,101.0
359757,2000,0.29,0.5,0.1,101.0
359908,2000,0.289,0.5,0.1,101.0
360060,2000,0.289,0.5,0.1,101.0
360212,2000,0.288,0.5,0.1,101.0
360364,2000,0.289,0.5,0.1,101.0
360516,2000,0.289,0.5,0.1,100.9
360668,2000,0.289,0.5,0.1,101.0
360820,2000,0.29,0.5,0.1,101.0
360971,2000,0.292,0.5,0.1,100.9
361123,2000,0.292,0.5,0.1,100.9
361275,2000,0.293,0.5,0.1,100.9
361427,2000,0.295,0.5,0.1,100.9
361578,2000,0.296,0.5,0.1,100.9
361730,2000,0.298,0.5,0.1,100.9
361882,2000,0.299,0.5,0.1,101.0
362034,2000,0.301,0.5,0.1,101.0
362186,2000,0.303,0.5,0.1,101.0
362337,2000,0.304,0.6,0.1,101.0
362489,2000,0.302,0.6,0.1,101.0
362641,2000,0.299,0.5,0.1,101.0
362793,2000,0.294,0.5,0.1,101.0
362945,2000,0.29,0.5,0.1,100.9
363097,2000,0.288,0.5,0.1,101.0
363249,2000,0.288,0.5,0.1,101.0
363400,2000,0.289,0.5,0.1,101.0
363553,2000,0.289,0.5,0.1,101.0
363704,2000,0.289,0.5,0.1,101.0
363856,2000,0.29,0.5,0.1,101.1
364008,2000,0.288,0.5,0.1,101.1
364160,2000,0.287,0.5,0.1,101.0
364312,2000,0.284,0.5,0.1,101.0
364463,2000,0.281,0.5,0.1,101.0
364615,2000,0.277,0.5,0.1,101.0
364768,2000,0.274,0.5,0.1,101.0
364919,2000,0.271,0.5,0.1,101.0
365071,2000,0.269,0.5,0.1,101.0
365224,2000,0.266,0.5,0.1,101.0
365376,2000,0.264,0.5,0.1,101.0
365527,2000,0.262,0.5,0.1,101.0
365679,2000,0.262,0.5,0.1,101.1
365831,2000,0.262,0.5,0.1,101.0
365983,2000,0.261,0.5,0.1,101.0
366134,2000,0.259,0.5,0.1,101.1
366286,2000,0.258,0.5,0.1,101.1
366438,2000,0.258,0.5,0.1,101.0
366590,2000,0.257,0.5,0.1,101.2
366742,2000,0.258,0.5,0.1,101.1
366894,2000,0.26,0.5,0.1,101.0
367046,2000,0.262,0.5,0.1,101.0
367198,2000,0.264,0.5,0.1,101.0
367350,2000,0.267,0.5,0.1,101.0
367502,2000,0.27,0.5,0.1,101.0
367654,2000,0.271,0.5,0.1,101.0
367806,2000,0.271,0.5,0.1,101.0
367958,2000,0.272,0.5,0.1,101.0
368110,2000,0.272,0.5,0.1,101.0
368262,2000,0.272,0.5,0.1,101.0
368413,2000,0.273,0.5,0.1,101.0
368565,2000,0.271,0.5,0.1,101.0
368717,2000,0.268,0.4,0.1,101.0
368869,2000,0.265,0.5,0.1,101.0
369021,2000,0.263,0.5,0.1,101.0
369224,2000,0.326,0.4,0.1,101.0
369376,2000,0.329,0.5,0.2,101.1
369528,2000,0.336,0.6,0.2,101.0
369681,2000,0.342,0.6,0.2,101.0
369833,2000,0.348,0.6,0.2,101.0
369985,2000,0.353,0.6,0.2,101.0
370136,2000,0.356,0.6,0.2,101.0
370288,2000,0.359,0.6,0.2,101.0
370440,2000,0.357,0.6,0.2,101.0
370592,2000,0.355,0.6,0.2,101.0
370744,2000,0.35,0.6,0.2,101.0
370896,2000,0.347,0.6,0.2,101.0
371049,2000,0.34,0.6,0.2,101.0
371200,2000,0.335,0.6,0.2,101.0
371352,2000,0.33,0.6,0.3,101.0
371504,2000,0.328,0.6,0.3,101.0
371656,2000,0.324,0.6,0.3,101.0
371808,2000,0.323,0.6,0.2,101.0
371960,2000,0.32,0.6,0.3,101.0
372112,2000,0.319,0.6,0.3,101.0
372264,2000,0.312,0.6,0.2,101.0
372416,2000,0.307,0.6,0.2,101.0
372568,2000,0.299,0.6,0.2,101.0
372720,2000,0.294,0.6,0.2,101.0
372872,2000,0.289,0.6,0.2,101.0
373024,2000,0.287,0.6,0.2,101.0
373175,2000,0.283,0.6,0.2,101.0
373327,2000,0.281,0.6,0.2,101.0
373479,2000,0.277,0.6,0.2,101.0
373631,2000,0.274,0.6,0.2,100.9
373782,2000,0.268,0.6,0.2,101.0
373934,2000,0.265,0.6,0.2,101.0
374086,2000,0.263,0.6,0.2,101.0
374238,2000,0.262,0.6,0.2,101.0
374390,2000,0.26,0.6,0.2,101.0
374541,2000,0.26,0.6,0.2,100.9
374693,2000,0.26,0.6,0.2,101.0
374845,2000,0.263,0.6,0.2,101.0
374997,2000,0.266,0.6,0.2,101.0
